Tipo_Producto,Ingresos,Gastos,Cod_Pais,Continente,Pais,Trimestre,Anio
Aplicaciones,109046.02,64904.19,PER,América,Perú,T4,2020
Celulares,259917.92,198477.72,PER,América,Perú,T4,2020
Musica,133619.77,80813.24,PER,América,Perú,T4,2020
PC,412478.43,374018.61,PER,América,Perú,T4,2020
Tablets,101194.71,88908.31,PER,América,Perú,T4,2020
TV,60426.78,37620.37,PER,América,Perú,T4,2020
Accesorios,221717.21,193844.19,PHL,Asia,Filipinas,T4,2020
Aplicaciones,340990.83,216844.91,PHL,Asia,Filipinas,T4,2020
Celulares,782728.95,644848.24,PHL,Asia,Filipinas,T4,2020
Musica,350238.04,205879.06,PHL,Asia,Filipinas,T4,2020
PC,1949438.15,1672803.59,PHL,Asia,Filipinas,T4,2020
Tablets,344400.74,316589.45,PHL,Asia,Filipinas,T4,2020
TV,132123.05,90891.54,PHL,Asia,Filipinas,T4,2020
Accesorios,75757.56,68282.81,POL,Europa,Polonia,T4,2020
Aplicaciones,156780.12,102661.95,POL,Europa,Polonia,T4,2020
Celulares,375981.96,336967.73,POL,Europa,Polonia,T4,2020
Musica,147658.37,96821.7,POL,Europa,Polonia,T4,2020
PC,644540.51,562151.42,POL,Europa,Polonia,T4,2020
Tablets,112794.59,93366.3,POL,Europa,Polonia,T4,2020
TV,55397.07,35228.43,POL,Europa,Polonia,T4,2020
Accesorios,19326.3,17351.66,PRT,Europa,Portugal,T4,2020
Aplicaciones,35378.04,23197.89,PRT,Europa,Portugal,T4,2020
Celulares,80066.1,71885.43,PRT,Europa,Portugal,T4,2020
Musica,41274.38,26798.87,PRT,Europa,Portugal,T4,2020
PC,200920.58,179637.89,PRT,Europa,Portugal,T4,2020
Tablets,30955.79,26482.18,PRT,Europa,Portugal,T4,2020
TV,16535.39,11161.39,PRT,Europa,Portugal,T4,2020
Accesorios,291012.9,248837.11,RUS,Asia,Rusia,T4,2020
Aplicaciones,438730.69,263238.41,RUS,Asia,Rusia,T4,2020
Celulares,1016495.75,1003551.77,RUS,Asia,Rusia,T4,2020
Musica,484370.46,282549.43,RUS,Asia,Rusia,T4,2020
PC,1874576.57,1775730.49,RUS,Asia,Rusia,T4,2020
Tablets,405456.17,342103.64,RUS,Asia,Rusia,T4,2020
TV,195851.28,110698.55,RUS,Asia,Rusia,T4,2020
Accesorios,96367.98,83197.69,SDN,África,Sudán,T4,2020
Aplicaciones,154937.92,100193.19,SDN,África,Sudán,T4,2020
Celulares,466462.02,397289.12,SDN,África,Sudán,T4,2020
Musica,155487.34,94958.34,SDN,África,Sudán,T4,2020
PC,797226.0,599580.39,SDN,África,Sudán,T4,2020
Tablets,132871.0,111322.79,SDN,África,Sudán,T4,2020
TV,60562.75,32703.88,SDN,África,Sudán,T4,2020
Accesorios,18121.42,15101.19,SVK,Europa,Eslovaquia,T4,2020
Aplicaciones,28869.3,17321.58,SVK,Europa,Eslovaquia,T4,2020
Celulares,58139.57,50685.78,SVK,Europa,Eslovaquia,T4,2020
Musica,39491.03,25873.43,SVK,Europa,Eslovaquia,T4,2020
PC,157964.11,134734.1,SVK,Europa,Eslovaquia,T4,2020
Tablets,27906.99,23176.99,SVK,Europa,Eslovaquia,T4,2020
TV,10557.5,6786.96,SVK,Europa,Eslovaquia,T4,2020
Accesorios,19558.58,17360.99,SWE,Europa,Suecia,T4,2020
Aplicaciones,34972.29,19075.8,SWE,Europa,Suecia,T4,2020
Celulares,107771.77,96994.59,SWE,Europa,Suecia,T4,2020
Musica,45920.14,28258.55,SWE,Europa,Suecia,T4,2020
PC,120018.56,99325.7,SWE,Europa,Suecia,T4,2020
Tablets,34069.78,28484.57,SWE,Europa,Suecia,T4,2020
TV,16425.56,10342.02,SWE,Europa,Suecia,T4,2020
Accesorios,166692.72,129649.89,THA,Asia,Tailandia,T4,2020
Aplicaciones,262417.25,143136.68,THA,Asia,Tailandia,T4,2020
Celulares,621190.83,556483.45,THA,Asia,Tailandia,T4,2020
Musica,271373.47,162824.08,THA,Asia,Tailandia,T4,2020
PC,1223268.09,968420.57,THA,Asia,Tailandia,T4,2020
Tablets,238776.05,195362.23,THA,Asia,Tailandia,T4,2020
TV,123084.25,82056.17,THA,Asia,Tailandia,T4,2020
Accesorios,153372.33,129027.51,TUR,Asia,Turquía,T4,2020
Aplicaciones,255937.11,167682.93,TUR,Asia,Turquía,T4,2020
Celulares,590483.46,525595.17,TUR,Asia,Turquía,T4,2020
Musica,356326.23,233455.12,TUR,Asia,Turquía,T4,2020
PC,879443.46,763727.21,TUR,Asia,Turquía,T4,2020
Tablets,221629.18,175456.44,TUR,Asia,Turquía,T4,2020
TV,129168.26,84627.48,TUR,Asia,Turquía,T4,2020
Accesorios,132605.23,111556.78,TZA,África,Tanzania,T4,2020
Aplicaciones,178762.8,101039.84,TZA,África,Tanzania,T4,2020
Celulares,492687.72,401449.26,TZA,África,Tanzania,T4,2020
Musica,244357.22,146614.33,TZA,África,Tanzania,T4,2020
PC,865722.71,774594.01,TZA,África,Tanzania,T4,2020
Tablets,179291.69,161181.42,TZA,África,Tanzania,T4,2020
TV,95584.53,62624.35,TZA,África,Tanzania,T4,2020
Accesorios,102672.81,82138.25,UKR,Europa,Ucrania,T4,2020
Aplicaciones,158890.38,104100.6,UKR,Europa,Ucrania,T4,2020
Celulares,444601.53,347949.03,UKR,Europa,Ucrania,T4,2020
Musica,209790.33,122377.69,UKR,Europa,Ucrania,T4,2020
PC,510121.76,415654.77,UKR,Europa,Ucrania,T4,2020
Tablets,121457.56,109063.93,UKR,Europa,Ucrania,T4,2020
TV,80234.38,51579.25,UKR,Europa,Ucrania,T4,2020
Accesorios,3196501.64,2458008.93,USA,América,Estados Unidos,T4,2020
Aplicaciones,4663131.79,2432938.33,USA,América,Estados Unidos,T4,2020
Celulares,12786006.54,9832035.72,USA,América,Estados Unidos,T4,2020
Musica,6145212.43,3918686.19,USA,América,Estados Unidos,T4,2020
PC,22977750.87,17908585.22,USA,América,Estados Unidos,T4,2020
Tablets,4003699.02,3093158.78,USA,América,Estados Unidos,T4,2020
TV,2461901.87,1284470.54,USA,América,Estados Unidos,T4,2020
Accesorios,75913.02,61589.81,VEN,América,Venezuela,T4,2020
Aplicaciones,104271.34,56875.27,VEN,América,Venezuela,T4,2020
Celulares,270794.22,222438.11,VEN,América,Venezuela,T4,2020
Musica,132917.31,72500.35,VEN,América,Venezuela,T4,2020
PC,647971.88,546726.27,VEN,América,Venezuela,T4,2020
Tablets,110967.66,96921.12,VEN,América,Venezuela,T4,2020
TV,57143.98,37439.16,VEN,América,Venezuela,T4,2020
Accesorios,62126.03,55516.87,YEM,Asia,Yemen,T4,2020
Aplicaciones,102589.69,61553.81,YEM,Asia,Yemen,T4,2020
Celulares,299877.55,256417.03,YEM,Asia,Yemen,T4,2020
Musica,107172.73,60575.89,YEM,Asia,Yemen,T4,2020
PC,362642.62,311566.19,YEM,Asia,Yemen,T4,2020
Tablets,95373.9,84153.44,YEM,Asia,Yemen,T4,2020
TV,51978.78,31187.26,YEM,Asia,Yemen,T4,2020
Accesorios,133953.55,101581.44,ZAF,África,Sudáfrica,T4,2020
Aplicaciones,218790.8,110986.6,ZAF,África,Sudáfrica,T4,2020
Celulares,591326.48,455321.39,ZAF,África,Sudáfrica,T4,2020
Musica,251483.67,144854.6,ZAF,África,Sudáfrica,T4,2020
PC,729302.66,621464.2,ZAF,África,Sudáfrica,T4,2020
Tablets,179828.05,139327.65,ZAF,África,Sudáfrica,T4,2020
TV,104851.82,60652.74,ZAF,África,Sudáfrica,T4,2020
Accesorios,10700.55,8467.99,NZL,Oceanía,Nueva Zelanda,T4,2020
Aplicaciones,20377.58,13409.76,NZL,Oceanía,Nueva Zelanda,T4,2020
Celulares,35344.51,28852.7,NZL,Oceanía,Nueva Zelanda,T4,2020
Musica,24549.59,15999.56,NZL,Oceanía,Nueva Zelanda,T4,2020
PC,90158.26,75772.51,NZL,Oceanía,Nueva Zelanda,T4,2020
Tablets,16990.31,14172.19,NZL,Oceanía,Nueva Zelanda,T4,2020
TV,9163.63,5190.12,NZL,Oceanía,Nueva Zelanda,T4,2020
Accesorios,64688.89,56500.42,AGO,África,Angola,T4,2021
Aplicaciones,111943.9,61060.31,AGO,África,Angola,T4,2021
Celulares,325445.14,285266.73,AGO,África,Angola,T4,2021
Musica,116059.48,67701.36,AGO,África,Angola,T4,2021
PC,438446.93,386250.87,AGO,África,Angola,T4,2021
Tablets,90453.23,71993.39,AGO,África,Angola,T4,2021
TV,43662.76,28068.92,AGO,África,Angola,T4,2021
Accesorios,90710.86,80163.08,ARG,América,Argentina,T4,2021
Aplicaciones,139053.77,83432.26,ARG,América,Argentina,T4,2021
Celulares,473917.95,413159.24,ARG,América,Argentina,T4,2021
Musica,188032.22,112819.33,ARG,América,Argentina,T4,2021
PC,829356.41,725686.86,ARG,América,Argentina,T4,2021
Tablets,144235.9,115388.72,ARG,América,Argentina,T4,2021
TV,61596.76,38783.15,ARG,América,Argentina,T4,2021
Accesorios,60405.58,46917.76,AUS,Oceanía,Australia,T4,2021
Aplicaciones,90894.21,51506.72,AUS,Oceanía,Australia,T4,2021
Celulares,252749.68,197144.75,AUS,Oceanía,Australia,T4,2021
Musica,132780.94,71701.71,AUS,Oceanía,Australia,T4,2021
PC,500140.24,381159.01,AUS,Oceanía,Australia,T4,2021
Tablets,82560.07,64527.21,AUS,Oceanía,Australia,T4,2021
TV,36107.1,21290.74,AUS,Oceanía,Australia,T4,2021
Accesorios,26560.1,22133.41,AUT,Europa,Austria,T4,2021
Aplicaciones,44868.51,28844.04,AUT,Europa,Austria,T4,2021
Celulares,152355.72,135613.34,AUT,Europa,Austria,T4,2021
Musica,51732.73,28217.85,AUT,Europa,Austria,T4,2021
PC,169077.69,146229.36,AUT,Europa,Austria,T4,2021
Tablets,34660.93,31194.83,AUT,Europa,Austria,T4,2021
TV,19582.44,10681.33,AUT,Europa,Austria,T4,2021
Accesorios,50249.91,43638.08,BEL,Europa,Bélgica,T4,2021
Aplicaciones,69926.07,46617.38,BEL,Europa,Bélgica,T4,2021
Celulares,195087.87,157570.97,BEL,Europa,Bélgica,T4,2021
Musica,106983.67,65836.11,BEL,Europa,Bélgica,T4,2021
PC,374442.85,305101.58,BEL,Europa,Bélgica,T4,2021
Tablets,58184.1,52306.92,BEL,Europa,Bélgica,T4,2021
TV,33940.73,20886.6,BEL,Europa,Bélgica,T4,2021
Accesorios,458394.85,376538.62,BRA,América,Brasil,T4,2021
Aplicaciones,820762.31,537740.83,BRA,América,Brasil,T4,2021
Celulares,2307254.06,2032580.95,BRA,América,Brasil,T4,2021
Musica,858069.69,562183.59,BRA,América,Brasil,T4,2021
PC,3845423.43,3431937.04,BRA,América,Brasil,T4,2021
Tablets,627350.05,524505.78,BRA,América,Brasil,T4,2021
TV,317512.03,185215.35,BRA,América,Brasil,T4,2021
Accesorios,1016155.98,906891.9,CAN,América,Canadá,T4,2021
Aplicaciones,1645057.4,929815.05,CAN,América,Canadá,T4,2021
Celulares,3938531.59,3540700.12,CAN,América,Canadá,T4,2021
Musica,1962104.83,1070239.0,CAN,América,Canadá,T4,2021
PC,9145403.86,7352187.42,CAN,América,Canadá,T4,2021
Tablets,1397872.61,1189234.91,CAN,América,Canadá,T4,2021
TV,713728.61,439217.61,CAN,América,Canadá,T4,2021
Accesorios,16442.4,13655.55,CHE,Europa,Suiza,T4,2021
Aplicaciones,27946.83,17596.15,CHE,Europa,Suiza,T4,2021
Celulares,73507.21,64318.81,CHE,Europa,Suiza,T4,2021
Musica,39760.72,23193.75,CHE,Europa,Suiza,T4,2021
PC,90178.95,73164.05,CHE,Europa,Suiza,T4,2021
Tablets,22898.84,19481.11,CHE,Europa,Suiza,T4,2021
TV,14269.75,8324.02,CHE,Europa,Suiza,T4,2021
Accesorios,46049.49,40694.9,CHL,América,Chile,T4,2021
Aplicaciones,70177.21,38278.48,CHL,América,Chile,T4,2021
Celulares,196967.97,159804.21,CHL,América,Chile,T4,2021
Musica,82242.77,51782.48,CHL,América,Chile,T4,2021
PC,296698.59,264094.35,CHL,América,Chile,T4,2021
Tablets,78130.63,64178.73,CHL,América,Chile,T4,2021
TV,33871.66,19144.85,CHL,América,Chile,T4,2021
Accesorios,1806111.46,1600101.87,CHN,Asia,China,T4,2021
Aplicaciones,2651279.0,1573476.45,CHN,Asia,China,T4,2021
Celulares,6266659.46,5690804.27,CHN,Asia,China,T4,2021
Musica,3052395.0,1923008.85,CHN,Asia,China,T4,2021
PC,12726139.2,11712761.45,CHN,Asia,China,T4,2021
Tablets,2247823.5,2049660.12,CHN,Asia,China,T4,2021
TV,1156921.74,780922.18,CHN,Asia,China,T4,2021
Accesorios,50520.54,41334.98,CMR,África,Camerún,T4,2021
Aplicaciones,81610.1,53468.68,CMR,África,Camerún,T4,2021
Celulares,267807.89,236667.44,CMR,África,Camerún,T4,2021
Musica,124815.44,74889.27,CMR,África,Camerún,T4,2021
PC,309934.98,251456.68,CMR,África,Camerún,T4,2021
Tablets,82835.47,73090.12,CMR,África,Camerún,T4,2021
TV,43715.08,27524.31,CMR,África,Camerún,T4,2021
Accesorios,108965.1,95836.77,COL,América,Colombia,T4,2021
Aplicaciones,208918.05,139278.7,COL,América,Colombia,T4,2021
Celulares,448162.91,399973.35,COL,América,Colombia,T4,2021
Musica,197064.54,131376.36,COL,América,Colombia,T4,2021
PC,740962.68,662966.61,COL,América,Colombia,T4,2021
Tablets,147406.37,128010.79,COL,América,Colombia,T4,2021
TV,90804.25,57173.05,COL,América,Colombia,T4,2021
Accesorios,10141.34,8071.68,CRI,América,Costa Rica,T4,2021
Aplicaciones,15256.35,9807.66,CRI,América,Costa Rica,T4,2021
Celulares,37378.06,31799.25,CRI,América,Costa Rica,T4,2021
Musica,23678.41,13812.41,CRI,América,Costa Rica,T4,2021
PC,70715.26,59835.99,CRI,América,Costa Rica,T4,2021
Tablets,13954.48,12403.98,CRI,América,Costa Rica,T4,2021
TV,8050.66,4550.37,CRI,América,Costa Rica,T4,2021
Accesorios,23671.23,20289.63,CZE,Europa,República Checa,T4,2021
Aplicaciones,34008.67,21862.72,CZE,Europa,República Checa,T4,2021
Celulares,85291.59,69496.85,CZE,Europa,República Checa,T4,2021
Musica,46522.68,26295.43,CZE,Europa,República Checa,T4,2021
PC,141404.47,124962.09,CZE,Europa,República Checa,T4,2021
Tablets,29605.34,24122.87,CZE,Europa,República Checa,T4,2021
TV,13884.68,7573.46,CZE,Europa,República Checa,T4,2021
Accesorios,1913773.62,1586959.97,DEU,Europa,Alemania,T4,2021
Aplicaciones,3179986.38,1779409.77,DEU,Europa,Alemania,T4,2021
Celulares,7572485.55,6516031.47,DEU,Europa,Alemania,T4,2021
Musica,3971982.98,2368123.65,DEU,Europa,Alemania,T4,2021
PC,17542924.85,13007753.91,DEU,Europa,Alemania,T4,2021
Tablets,2837130.7,2263049.56,DEU,Europa,Alemania,T4,2021
TV,1694968.58,958867.94,DEU,Europa,Alemania,T4,2021
Accesorios,24669.91,22514.92,DOM,América,República Dominicana,T4,2021
Aplicaciones,38730.92,27912.97,DOM,América,República Dominicana,T4,2021
Celulares,77727.12,71163.49,DOM,América,República Dominicana,T4,2021
Musica,50213.09,28484.52,DOM,América,República Dominicana,T4,2021
PC,180129.51,163590.34,DOM,América,República Dominicana,T4,2021
Tablets,34078.56,33124.36,DOM,América,República Dominicana,T4,2021
TV,18041.59,10605.32,DOM,América,República Dominicana,T4,2021
Accesorios,95754.56,89488.09,DZA,África,Argelia,T4,2021
Aplicaciones,161306.97,110968.07,DZA,África,Argelia,T4,2021
Celulares,478772.82,451622.16,DZA,África,Argelia,T4,2021
Musica,165458.25,110984.31,DZA,África,Argelia,T4,2021
PC,505670.17,500939.71,DZA,África,Argelia,T4,2021
Tablets,112511.61,105117.99,DZA,África,Argelia,T4,2021
TV,64941.77,38256.6,DZA,África,Argelia,T4,2021
Accesorios,34309.87,32540.91,ECU,América,Ecuador,T4,2021
Aplicaciones,53461.95,30619.12,ECU,América,Ecuador,T4,2021
Celulares,136715.68,120784.12,ECU,América,Ecuador,T4,2021
Musica,78208.53,46857.11,ECU,América,Ecuador,T4,2021
PC,242023.7,219226.63,ECU,América,Ecuador,T4,2021
Tablets,44886.6,40490.81,ECU,América,Ecuador,T4,2021
TV,25403.91,18454.12,ECU,América,Ecuador,T4,2021
Accesorios,189285.02,178439.5,EGY,África,Egipto,T4,2021
Aplicaciones,315086.76,231208.49,EGY,África,Egipto,T4,2021
Celulares,696620.38,585161.12,EGY,África,Egipto,T4,2021
Musica,424909.53,277171.75,EGY,África,Egipto,T4,2021
PC,1190734.84,1066433.74,EGY,África,Egipto,T4,2021
Tablets,279790.15,255362.32,EGY,África,Egipto,T4,2021
TV,135633.37,97749.57,EGY,África,Egipto,T4,2021
Accesorios,129495.79,112597.65,ESP,Europa,España,T4,2021
Aplicaciones,225545.65,135327.39,ESP,Europa,España,T4,2021
Celulares,630692.47,647090.47,ESP,Europa,España,T4,2021
Musica,284999.11,174108.55,ESP,Europa,España,T4,2021
PC,1032042.22,959974.19,ESP,Europa,España,T4,2021
Tablets,190264.77,179347.19,ESP,Europa,España,T4,2021
TV,112400.64,66214.19,ESP,Europa,España,T4,2021
Accesorios,25191.45,21944.55,FIN,Europa,Finlandia,T4,2021
Aplicaciones,47296.21,26313.89,FIN,Europa,Finlandia,T4,2021
Celulares,93483.91,77778.61,FIN,Europa,Finlandia,T4,2021
Musica,46741.95,27280.3,FIN,Europa,Finlandia,T4,2021
PC,144167.95,136322.53,FIN,Europa,Finlandia,T4,2021
Tablets,34091.0,30397.81,FIN,Europa,Finlandia,T4,2021
TV,19616.3,13600.63,FIN,Europa,Finlandia,T4,2021
Accesorios,224045.96,207118.05,FRA,Europa,Francia,T4,2021
Aplicaciones,362600.7,246568.48,FRA,Europa,Francia,T4,2021
Celulares,739802.78,702504.39,FRA,Europa,Francia,T4,2021
Musica,378799.36,270514.99,FRA,Europa,Francia,T4,2021
PC,2041307.67,1864855.65,FRA,Europa,Francia,T4,2021
Tablets,342331.1,312532.73,FRA,Europa,Francia,T4,2021
TV,171431.75,114563.7,FRA,Europa,Francia,T4,2021
Accesorios,202115.14,180477.5,GBR,Europa,Reino Unido,T4,2021
Aplicaciones,295732.88,178910.84,GBR,Europa,Reino Unido,T4,2021
Celulares,936008.93,858588.48,GBR,Europa,Reino Unido,T4,2021
Musica,337094.12,200819.06,GBR,Europa,Reino Unido,T4,2021
PC,1205111.49,1054984.84,GBR,Europa,Reino Unido,T4,2021
Tablets,295732.88,275735.02,GBR,Europa,Reino Unido,T4,2021
TV,152787.51,95432.18,GBR,Europa,Reino Unido,T4,2021
Accesorios,32639.58,30897.99,GRC,Europa,Grecia,T4,2021
Aplicaciones,46814.48,32187.56,GRC,Europa,Grecia,T4,2021
Celulares,140043.32,128974.37,GRC,Europa,Grecia,T4,2021
Musica,69135.31,55252.94,GRC,Europa,Grecia,T4,2021
PC,165505.74,174997.49,GRC,Europa,Grecia,T4,2021
Tablets,50885.3,42352.86,GRC,Europa,Grecia,T4,2021
TV,23012.74,15460.79,GRC,Europa,Grecia,T4,2021
Accesorios,34774.44,32905.08,GTM,América,Guatemala,T4,2021
Aplicaciones,52809.32,34920.69,GTM,América,Guatemala,T4,2021
Celulares,138574.83,122938.77,GTM,América,Guatemala,T4,2021
Musica,79441.61,53551.59,GTM,América,Guatemala,T4,2021
PC,219410.15,179933.97,GTM,América,Guatemala,T4,2021
Tablets,47016.46,43466.92,GTM,América,Guatemala,T4,2021
TV,25562.35,18286.57,GTM,América,Guatemala,T4,2021
Accesorios,20244.34,19420.31,HUN,Europa,Hungría,T4,2021
Aplicaciones,33521.46,23527.76,HUN,Europa,Hungría,T4,2021
Celulares,113457.26,113840.03,HUN,Europa,Hungría,T4,2021
Musica,41133.91,29146.21,HUN,Europa,Hungría,T4,2021
PC,129057.64,133520.16,HUN,Europa,Hungría,T4,2021
Tablets,26887.01,25859.08,HUN,Europa,Hungría,T4,2021
TV,16336.41,11553.11,HUN,Europa,Hungría,T4,2021
Accesorios,538382.38,469312.07,IDN,Asia,Indonesia,T4,2021
Aplicaciones,772530.93,554831.72,IDN,Asia,Indonesia,T4,2021
Celulares,2559955.45,2361664.31,IDN,Asia,Indonesia,T4,2021
Musica,935897.69,706914.72,IDN,Asia,Indonesia,T4,2021
PC,2719952.67,2631253.58,IDN,Asia,Indonesia,T4,2021
Tablets,654424.7,581652.67,IDN,Asia,Indonesia,T4,2021
TV,378428.2,278119.5,IDN,Asia,Indonesia,T4,2021
Accesorios,2397895.81,2064854.73,IND,Asia,India,T4,2021
Aplicaciones,3771374.11,2262824.47,IND,Asia,India,T4,2021
Celulares,8452157.58,7571724.5,IND,Asia,India,T4,2021
Musica,4514220.52,3009480.35,IND,Asia,India,T4,2021
PC,21286125.96,17825838.67,IND,Asia,India,T4,2021
Tablets,3127963.83,2772513.39,IND,Asia,India,T4,2021
TV,1648346.08,1079950.88,IND,Asia,India,T4,2021
Accesorios,10929.26,9687.29,IRL,Europa,Irlanda,T4,2021
Aplicaciones,16534.91,10175.33,IRL,Europa,Irlanda,T4,2021
Celulares,37969.04,34172.14,IRL,Europa,Irlanda,T4,2021
Musica,17922.45,11948.3,IRL,Europa,Irlanda,T4,2021
PC,102516.42,90997.72,IRL,Europa,Irlanda,T4,2021
Tablets,15968.29,12897.46,IRL,Europa,Irlanda,T4,2021
TV,7801.86,4681.12,IRL,Europa,Irlanda,T4,2021
Accesorios,174578.34,152196.5,IRN,Asia,Irán,T4,2021
Aplicaciones,337094.91,183869.95,IRN,Asia,Irán,T4,2021
Celulares,622155.03,516705.03,IRN,Asia,Irán,T4,2021
Musica,452200.49,255591.58,IRN,Asia,Irán,T4,2021
PC,1685474.55,1630099.61,IRN,Asia,Irán,T4,2021
Tablets,256080.39,225227.33,IRN,Asia,Irán,T4,2021
TV,131490.92,82790.58,IRN,Asia,Irán,T4,2021
Accesorios,20800.76,18564.12,ISR,Asia,Israel,T4,2021
Aplicaciones,28876.35,18918.99,ISR,Asia,Israel,T4,2021
Celulares,90907.02,81630.79,ISR,Asia,Israel,T4,2021
Musica,46975.88,31317.25,ISR,Asia,Israel,T4,2021
PC,129183.66,108678.32,ISR,Asia,Israel,T4,2021
Tablets,30585.54,27224.49,ISR,Asia,Israel,T4,2021
TV,15292.77,9410.94,ISR,Asia,Israel,T4,2021
Accesorios,194304.05,156937.89,ITA,Europa,Italia,T4,2021
Aplicaciones,304073.22,187121.98,ITA,Europa,Italia,T4,2021
Celulares,698914.57,571839.19,ITA,Europa,Italia,T4,2021
Musica,320734.77,174946.24,ITA,Europa,Italia,T4,2021
PC,1440839.27,1163754.8,ITA,Europa,Italia,T4,2021
Tablets,239525.71,200259.2,ITA,Europa,Italia,T4,2021
TV,120224.07,80149.38,ITA,Europa,Italia,T4,2021
Accesorios,248521.55,223418.36,JPN,Asia,Japón,T4,2021
Aplicaciones,386001.55,210546.3,JPN,Asia,Japón,T4,2021
Celulares,907103.65,800385.57,JPN,Asia,Japón,T4,2021
Musica,533590.38,320154.23,JPN,Asia,Japón,T4,2021
PC,1365532.38,1086852.3,JPN,Asia,Japón,T4,2021
Tablets,381364.9,333694.29,JPN,Asia,Japón,T4,2021
TV,165573.03,110382.02,JPN,Asia,Japón,T4,2021
Accesorios,96690.01,89130.61,KEN,África,Kenia,T4,2021
Aplicaciones,152972.26,89921.08,KEN,África,Kenia,T4,2021
Celulares,492747.18,460529.1,KEN,África,Kenia,T4,2021
Musica,206635.92,124153.75,KEN,África,Kenia,T4,2021
PC,776450.11,688578.68,KEN,África,Kenia,T4,2021
Tablets,140399.2,130150.06,KEN,África,Kenia,T4,2021
TV,68878.64,40581.0,KEN,África,Kenia,T4,2021
Accesorios,106900.32,86170.95,KOR,Asia,República de Corea,T4,2021
Aplicaciones,179195.08,118577.71,KOR,Asia,República de Corea,T4,2021
Celulares,465907.21,408833.58,KOR,Asia,República de Corea,T4,2021
Musica,193456.28,117234.51,KOR,Asia,República de Corea,T4,2021
PC,931814.42,835387.33,KOR,Asia,República de Corea,T4,2021
Tablets,185743.74,159855.7,KOR,Asia,República de Corea,T4,2021
TV,88323.64,52037.35,KOR,Asia,República de Corea,T4,2021
Accesorios,271941.2,224722.32,MEX,América,México,T4,2021
Aplicaciones,436782.27,289029.37,MEX,América,México,T4,2021
Celulares,1203211.54,1027886.43,MEX,América,México,T4,2021
Musica,637702.12,397926.12,MEX,América,México,T4,2021
PC,2198972.81,1829545.38,MEX,América,México,T4,2021
Tablets,320453.32,266332.32,MEX,América,México,T4,2021
TV,175192.89,113201.56,MEX,América,México,T4,2021
Accesorios,64060.16,58595.75,MYS,Asia,Malasia,T4,2021
Aplicaciones,119003.14,68156.35,MYS,Asia,Malasia,T4,2021
Celulares,320947.87,279752.23,MYS,Asia,Malasia,T4,2021
Musica,106982.62,67399.05,MYS,Asia,Malasia,T4,2021
PC,467262.34,436365.81,MYS,Asia,Malasia,T4,2021
Tablets,89002.35,75393.6,MYS,Asia,Malasia,T4,2021
TV,40840.41,27567.28,MYS,Asia,Malasia,T4,2021
Accesorios,403448.24,371809.41,NGA,África,Nigeria,T4,2021
Aplicaciones,609802.1,339271.71,NGA,África,Nigeria,T4,2021
Celulares,1999888.6,1811706.31,NGA,África,Nigeria,T4,2021
Musica,819337.62,542518.55,NGA,África,Nigeria,T4,2021
PC,2188113.41,1991183.2,NGA,África,Nigeria,T4,2021
Tablets,513783.54,466505.07,NGA,África,Nigeria,T4,2021
TV,258318.94,160555.16,NGA,África,Nigeria,T4,2021
Accesorios,10232.95,9311.99,NOR,Europa,Noruega,T4,2021
Aplicaciones,17612.49,11163.61,NOR,Europa,Noruega,T4,2021
Celulares,39533.06,36432.84,NOR,Europa,Noruega,T4,2021
Musica,20352.21,12347.01,NOR,Europa,Noruega,T4,2021
PC,59729.3,51312.9,NOR,Europa,Noruega,T4,2021
Tablets,14653.59,13389.72,NOR,Europa,Noruega,T4,2021
TV,8572.69,5246.49,NOR,Europa,Noruega,T4,2021
Accesorios,70274.1,61491.93,PER,América,Perú,T4,2021
Aplicaciones,133619.77,73938.5,PER,América,Perú,T4,2021
Celulares,259917.92,213461.36,PER,América,Perú,T4,2021
Musica,158116.73,96320.2,PER,América,Perú,T4,2021
PC,558059.06,444881.99,PER,América,Perú,T4,2021
Tablets,113277.66,99524.22,PER,América,Perú,T4,2021
TV,52926.1,31890.62,PER,América,Perú,T4,2021
Accesorios,212593.05,181105.21,PHL,Asia,Filipinas,T4,2021
